uri,label,pageRank,influenced_out,influenced_in,influenced_total,almaMater_out,knownFor_out,notableWork_out,religion_out,ideology_out,field_in,almaMater_in,religion_in,ideology_in,fields,likely_religion_or_belief,likely_institution,likely_field_or_discipline,dbpedia_is_person
<http://dbpedia.org/resource/Butler_D._Shaffer>,Butler D. Shaffer,1.0492018912672358,0,24,24,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Edmund_Jaeger>,Edmund Jaeger,1.0458658957412592,1,10,11,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Henry_David_Thoreau>,Henry David Thoreau,1.04448727068268,26,11,37,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Nick_Land>,Nick Land,1.041272119254678,6,15,21,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/James_Crichton-Browne>,James Crichton-Browne,1.040401745438728,0,11,11,1,6,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Giambattista_Vico>,Giambattista Vico,1.0374755503730626,29,20,49,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ibn_Arabi__Ibn_ʿArabī__1>,Ibn Arabi  Ibn ʿArabī  1,1.0352142192760945,38,11,49,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/John_Grinder>,John Grinder,1.0276209464813095,5,11,16,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Peter_Rollins>,Peter Rollins,1.0253629688687027,5,15,20,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Hans_Rohrbach>,Hans Rohrbach,1.018711204236188,0,18,18,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jürgen_Habermas>,Jürgen Habermas,1.016763608415924,21,28,49,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Edith_Stein>,Edith Stein,1.0107559910384891,13,14,27,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Alan_Moore>,Alan Moore,1.0091807948898197,0,1,1,0,0,14,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ljubodrag_Simonović>,Ljubodrag Simonović,1.0043808263146052,2,16,18,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Alexandre_Koyré>,Alexandre Koyré,0.9954992502832524,6,9,15,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Stephen_Lynch_(musician)>,Stephen Lynch (musician),0.9885250000000002,2,6,8,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Julia_Kristeva>,Julia Kristeva,0.988266636008842,1,9,10,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gadge_Maharaj>,Gadge Maharaj,0.9872966847604088,0,5,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Alvin_Plantinga>,Alvin Plantinga,0.9847279395878994,14,19,33,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Levi_Bryant>,Levi Bryant,0.9805820791970692,0,12,12,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/William_of_Ockham>,William of Ockham,0.9800399161940008,19,10,29,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Antonio_Gramsci>,Antonio Gramsci,0.9767904441340688,24,16,40,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Mark_Fisher>,Mark Fisher,0.9750557189536668,1,14,15,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Michael_Muhammad_Knight>,Michael Muhammad Knight,0.9745980992401898,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jean-Paul_Sartre>,Jean-Paul Sartre,0.9719324180626197,51,18,69,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Albert_Camus>,Albert Camus,0.9700258913233072,6,16,22,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jörg_Guido_Hülsmann>,Jörg Guido Hülsmann,0.966224643143656,0,9,9,2,0,0,0,0,0,0,0,0,"[Financial economics, Macroeconomics, Monetary economics, History of economic thought]",False,False,False,True
<http://dbpedia.org/resource/Jean-Jacques_Rousseau>,Jean-Jacques Rousseau,0.9654962545239356,67,23,90,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Judith_Butler>,Judith Butler,0.9641576296644738,11,19,30,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Sextus_Empiricus>,Sextus Empiricus,0.9628635287179972,11,7,18,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/David_G._Hebert>,David G. Hebert,0.9625817116073312,0,8,8,1,7,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Kazlaser>,Kazlaser,0.9612404689154856,0,0,0,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Natsu_Ando>,Natsu Ando,0.9612404689154856,0,0,0,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Kit_Burns>,Kit Burns,0.9612404689154856,0,0,0,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Tommy_Hadden>,Tommy Hadden,0.9612404689154856,0,0,0,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ephraim_Snow>,Ephraim Snow,0.9612404689154856,0,0,0,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Joe_Erich>,Joe Erich,0.9612404689154856,0,0,0,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Norbert_Schwarz>,Norbert Schwarz,0.9612404689154856,0,0,0,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Robert_Burnham_Jr.>,Robert Burnham Jr.,0.9612404689154856,0,0,0,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Danny_Greene>,Danny Greene,0.9612404689154856,0,0,0,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/John_Nardi>,John Nardi,0.9612404689154856,0,0,0,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ted_Noten>,Ted Noten,0.9612404689154856,0,0,0,0,0,1,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jen_Dziura>,Jen Dziura,0.9612404689154856,0,0,0,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jennarong_Muengtaweepongsa>,Jennarong Muengtaweepongsa,0.9612404689154856,0,0,0,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Antonio_Diego_Voci>,Antonio Diego Voci,0.9612404689154856,0,0,0,0,0,1,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Mario_Christian_Meyer>,Mario Christian Meyer,0.9607885537549492,0,18,18,0,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Carl_Schmitt>,Carl Schmitt,0.957693881617165,44,23,67,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Derek_Parfit>,Derek Parfit,0.9525325489258488,10,15,25,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Percival_Bailey>,Percival Bailey,0.9515770158149844,1,12,13,3,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Fritjof_Capra>,Fritjof Capra,0.9472730595772972,1,10,11,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Friedrich_Schleiermacher>,Friedrich Schleiermacher,0.94713616370638,20,14,34,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Alex_Callinicos>,Alex Callinicos,0.9456732535030548,0,8,8,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Steve_Bannon>,Steve Bannon,0.9343616547936072,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/René_Girard>,René Girard,0.9294477757482256,8,15,23,0,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Cornelius_Van_Til>,Cornelius Van Til,0.9294277596690405,7,10,17,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Lynne_Tirrell>,Lynne Tirrell,0.92931172043961,0,5,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Meher_Baba>,Meher Baba,0.9288125000000004,2,6,8,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Dimitrije_Mitrinović>,Dimitrije Mitrinović,0.927666143713283,2,8,10,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ibn_Barrajan>,Ibn Barrajan,0.92378547979798,3,9,12,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Masao_Abe>,Masao Abe,0.9180741454273864,0,9,9,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jan_Blommaert>,Jan Blommaert,0.916718834951674,0,8,8,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Nicholas_of_Cusa>,Nicholas of Cusa,0.9162562270891352,14,15,29,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Michele_Mahone>,Michele Mahone,0.915,0,6,6,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Richard_Coates>,Richard Coates,0.915,0,0,0,1,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Lev_Vygotsky>,Lev Vygotsky,0.9147192185492315,8,13,21,1,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Marin_Mersenne>,Marin Mersenne,0.9131808783628312,1,11,12,0,4,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Mahatma_Gandhi>,Mahatma Gandhi,0.9112268301569622,6,2,8,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Andreas_Vesalius>,Andreas Vesalius,0.9106294411152648,0,3,3,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ady_Jean-Gardy>,Ady Jean-Gardy,0.9085470254138006,0,9,9,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Denis_Diderot>,Denis Diderot,0.8994595342379558,11,20,31,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Eduard_Limonov>,Eduard Limonov,0.8993509368811896,0,1,1,1,0,1,0,0,0,0,0,1,[],False,False,False,True
<http://dbpedia.org/resource/Demetrios_Kydones>,Demetrios Kydones,0.8984473220351848,2,6,8,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Paul_Leonardi>,Paul Leonardi,0.8951800180304108,0,6,6,3,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Elizabeth_S._Anderson>,Elizabeth S. Anderson,0.8931425217462333,0,11,11,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Alexander_Vladimirovich_Bykov>,Alexander Vladimirovich Bykov,0.8916250000000001,0,0,0,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Simon_Critchley>,Simon Critchley,0.8900413588114012,0,18,18,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Mario_Bunge>,Mario Bunge,0.88833903555329,2,10,12,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Martin_Buber__Martin_Buber__1>,Martin Buber  Martin Buber  1,0.8873826751286834,11,12,23,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Tara_Smith_(philosopher)>,Tara Smith (philosopher),0.8873662906427878,0,9,9,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Murray_Bookchin>,Murray Bookchin,0.8871204593451957,6,17,23,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Richard_B._Spencer>,Richard B. Spencer,0.8866009368811896,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Confucius>,Confucius,0.8841875000000001,16,6,22,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/T._D._J._Nagabhushanam>,T. D. J. Nagabhushanam,0.8822473193020375,1,0,1,4,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Nikolay_Chernyshevsky>,Nikolay Chernyshevsky,0.8809436650732662,14,18,32,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Auguste_Comte>,Auguste Comte,0.8805227502218168,32,15,47,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Montesquieu>,Montesquieu,0.8791123947015685,25,15,40,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Joe_L._Kincheloe>,Joe L. Kincheloe,0.8789589595638161,0,11,11,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/David_R._Mayhew>,David R. Mayhew,0.8761644377563766,14,7,21,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Constantine_Sandis>,Constantine Sandis,0.8760684088488349,0,4,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Paul_Churchland>,Paul Churchland,0.8753742140716585,2,7,9,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jacques_Dubois>,Jacques Dubois,0.8745849701952932,1,2,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gaston_Bachelard>,Gaston Bachelard,0.8708805484157957,25,8,33,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ananda_Coomaraswamy>,Ananda Coomaraswamy,0.8696977658866922,3,15,18,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Maurice_Bardèche>,Maurice Bardèche,0.8689150011026113,0,5,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Karl_Popper>,Karl Popper,0.8688940610235284,40,23,63,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Margaret_Thatcher>,Margaret Thatcher,0.868770650075806,1,6,7,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Robert_B._Pippin>,Robert B. Pippin,0.8684675401273504,6,12,18,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Adam_Smith>,Adam Smith,0.8681010587414588,66,17,83,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Tanhum_of_Jerusalem>,Tanhum of Jerusalem,0.8676260821980257,2,7,9,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Philip_Goff_(philosopher)>,Philip Goff (philosopher),0.8674423582247591,0,8,8,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Marco_Tarchi>,Marco Tarchi,0.8660227273116959,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Dietrich_von_Hildebrand>,Dietrich von Hildebrand,0.8630627653591687,4,10,14,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Khurshid_Ahmad_(scholar)>,Khurshid Ahmad (scholar),0.8610781250000001,1,2,3,3,0,0,0,0,0,0,0,0,[Economics],False,False,False,True
<http://dbpedia.org/resource/Thomas_Hobbes>,Thomas Hobbes,0.8594405223235609,27,17,44,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Antonio_Rosmini>,Antonio Rosmini,0.8576326870165996,0,10,10,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Richard_Dawkins>,Richard Dawkins,0.8571552987120459,1,9,10,3,6,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gershom_Scholem>,Gershom Scholem,0.854128542581033,16,10,26,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Andrzej_Frycz_Modrzewski>,Andrzej Frycz Modrzewski,0.8535956134935753,3,6,9,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Sibawayh>,Sibawayh,0.8512500000000002,3,6,9,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Robert_Florence>,Robert Florence,0.8512500000000001,0,6,6,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/José_Guilherme_Merquior>,José Guilherme Merquior,0.8448096089636578,0,12,12,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Rabindranath_Tagore>,Rabindranath Tagore,0.8423712342130444,2,2,4,0,0,7,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Zhu_Xi>,Zhu Xi,0.8422051016064455,15,6,21,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Iorgu_Iordan>,Iorgu Iordan,0.8412187379386856,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Stephen_P._Hinshaw>,Stephen P. Hinshaw,0.8406250000000002,0,8,8,3,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Francis_Fukuyama>,Francis Fukuyama,0.8400144434174059,0,13,13,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Alexander_von_Humboldt>,Alexander von Humboldt,0.8368062586495048,14,3,17,4,6,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Edmund_Husserl>,Edmund Husserl,0.8331180743955575,87,20,107,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Plotinus>,Plotinus,0.8306133037197121,42,10,52,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Douglas_Haldane>,Douglas Haldane,0.8277764863638621,0,6,6,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/James_Greeno>,James Greeno,0.8246375881148033,0,5,5,0,4,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Andreas_Dräger>,Andreas Dräger,0.8238906250000001,3,0,3,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Robert_Boyle>,Robert Boyle,0.8233717096537454,2,8,10,0,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Augusto_Ponzio>,Augusto Ponzio,0.8225106431406124,1,10,11,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Aldous_Huxley>,Aldous Huxley,0.8191028369695209,2,7,9,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Émile_Durkheim>,Émile Durkheim,0.8188164645364898,37,15,52,4,6,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Vilfredo_Pareto>,Vilfredo Pareto,0.8184330700675714,14,13,27,1,0,0,0,0,0,0,0,0,"[Microeconomics, Socioeconomics]",False,False,False,True
<http://dbpedia.org/resource/Euclid>,Euclid,0.8179342695349042,11,4,15,0,6,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Luciano_Floridi>,Luciano Floridi,0.8178029186596009,0,8,8,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Guru_Nanak>,Guru Nanak,0.8171345811415456,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Aleksandar_Bošković>,Aleksandar Bošković,0.8153168579913367,0,7,7,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ivan_Illich>,Ivan Illich,0.8143326761618941,8,6,14,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Lazăr_Șăineanu>,Lazăr Șăineanu,0.8131986125379093,1,7,8,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Margaret_Urban_Walker>,Margaret Urban Walker,0.8122707371450343,0,7,7,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Mujaddid_Ahmed_Ijaz>,Mujaddid Ahmed Ijaz,0.8111493404995659,0,3,3,3,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/David_O._Sears>,David O. Sears,0.8075948464054997,0,5,5,2,4,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Elizabeth_Colson>,Elizabeth Colson,0.8072659251228412,0,9,9,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Mustafa_İslamoğlu>,Mustafa İslamoğlu,0.8065051084109344,1,1,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Edip_Yüksel>,Edip Yüksel,0.8065051084109344,1,1,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Sayyid_Ghulam_Hussain_Shah_Bukhari>,Sayyid Ghulam Hussain Shah Bukhari,0.8047468652343751,0,5,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/William_MacAskill>,William MacAskill,0.8006231408118646,0,4,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Frans_van_Schooten>,Frans van Schooten,0.7990683285368289,1,7,8,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Nancy_Bauer_(philosopher)>,Nancy Bauer (philosopher),0.7956373303503614,0,6,6,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jeff_Stilwell>,Jeff Stilwell,0.7947305194805195,0,7,7,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ralph_Waldo_Emerson>,Ralph Waldo Emerson,0.7929927182219854,27,13,40,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Paracelsus>,Paracelsus,0.7905441174229186,12,6,18,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Louis-Anne-Jean_Brocq>,Louis-Anne-Jean Brocq,0.79005,0,4,4,0,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/George_Washington>,George Washington,0.789810227469699,1,2,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/J._M._Barrie>,J. M. Barrie,0.7875000000000001,0,0,0,1,0,3,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Chit_Ko_Ko>,Chit Ko Ko,0.7875000000000001,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ruben_Safrastyan>,Ruben Safrastyan,0.7875,0,5,5,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Leo_Tolstoy>,Leo Tolstoy,0.786505277804059,9,8,17,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Franciscus_Sylvius>,Franciscus Sylvius,0.7838427607466605,1,2,3,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/John_Locke>,John Locke,0.7828049084309873,50,14,64,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Hans-Hermann_Hoppe>,Hans-Hermann Hoppe,0.782504090777534,7,12,19,1,0,0,0,0,0,0,0,0,"[Economics, Political philosophy, Epistemology, Philosophy and economics, Philosophy of culture]",False,False,False,True
<http://dbpedia.org/resource/Albert_Einstein>,Albert Einstein,0.7772608670204788,20,11,31,0,15,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Harvey_Monroe_Hall>,Harvey Monroe Hall,0.774816822742493,0,3,3,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ludwig_Feuerbach>,Ludwig Feuerbach,0.7747997378251882,10,15,25,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/John_Zerzan>,John Zerzan,0.7746167697336317,4,14,18,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Needhi_Bhalla>,Needhi Bhalla,0.773633669023278,0,1,1,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Stanislavs_Ladusãns>,Stanislavs Ladusãns,0.772639456990706,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Tito_Livio_Ferreira>,Tito Livio Ferreira,0.772639456990706,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ken_Wilber>,Ken Wilber,0.7688766939948006,2,11,13,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/William_Eaton_(scientist)>,William Eaton (scientist),0.7685143987790434,2,8,10,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Johann_Lukas_Schönlein>,Johann Lukas Schönlein,0.767961937671801,2,0,2,0,2,0,0,0,0,0,0,0,[],False,False,False,True
